stop_id;stop_code;stop_name;stop_lat;stop_lon;city_id;date
274;17307;Krzemieniecka;51.0963781;16.95695002;1;2022-11-28 15:51:12.854108+00:00
275;17308;Krzemieniecka;51.09673398;16.95489969;1;2022-11-28 15:51:12.854108+00:00
303;11514;Grochowa;51.09717639;17.00403513;1;2022-11-28 15:51:12.854108+00:00
307;11522;Krucza;51.09342283;17.0083676;1;2022-11-28 15:51:12.854108+00:00
308;11521;Krucza;51.09358878;17.00993331;1;2022-11-28 15:51:12.854108+00:00
311;11512;Krucza;51.09505335;17.0086204;1;2022-11-28 15:51:12.854108+00:00
314;11531;Zaporoska;51.09697786;17.01355788;1;2022-11-28 15:51:12.854108+00:00
315;11542;Zaporoska;51.0978994;17.01466028;1;2022-11-28 15:51:12.854108+00:00
326;11305;Orla;51.08002512;17.00776912;1;2022-11-28 15:51:12.854108+00:00
327;11306;Orla;51.08015992;17.00849309;1;2022-11-28 15:51:12.854108+00:00
347;26341;Ołtaszyn;51.05680038;17.02227718;1;2022-11-28 15:51:12.854108+00:00
353;26307;Gałczyńskiego;51.05505442;17.03221101;1;2022-11-28 15:51:12.854108+00:00
355;26343;Kutrzeby;51.05183318;17.01882928;1;2022-11-28 15:51:12.854108+00:00
356;26344;Kutrzeby;51.05235185;17.01942396;1;2022-11-28 15:51:12.854108+00:00
390;16516;Chłodna;51.07498635;16.99683129;1;2022-11-28 15:51:12.854108+00:00
391;16515;Chłodna;51.07512234;16.99667086;1;2022-11-28 15:51:12.854108+00:00
392;16513;Sowia;51.07379262;17.00184494;1;2022-11-28 15:51:12.854108+00:00
424;25132;Brochowska;51.06901248;17.09480413;1;2022-11-28 15:51:12.854108+00:00
425;25131;Brochowska;51.06911568;17.09293957;1;2022-11-28 15:51:12.854108+00:00
436;25111;Karwińska;51.08127368;17.07673338;1;2022-11-28 15:51:12.854108+00:00
459;21144;Kamienna;51.0859398;17.04650329;1;2022-11-28 15:51:12.854108+00:00
480;21105;Śliczna;51.08508643;17.03498376;1;2022-11-28 15:51:12.854108+00:00
481;21106;Śliczna;51.08570546;17.03538249;1;2022-11-28 15:51:12.854108+00:00
493;110274;pl. Orląt Lwowskich;51.10729913;17.02144329;1;2022-11-28 15:51:12.854108+00:00
499;10376;Piłsudskiego;51.10203792;17.02530178;1;2022-11-28 15:51:12.854108+00:00
501;11332;EPI;51.09764734;17.02901762;1;2022-11-28 15:51:12.854108+00:00
508;11321;DWORZEC AUTOBUSOWY;51.09726779;17.03228367;1;2022-11-28 15:51:12.854108+00:00
524;25102;Krakowska;51.09277412;17.06112029;1;2022-11-28 15:51:12.854108+00:00
532;25503;Międzyrzecka;51.09436249;17.08236018;1;2022-11-28 15:51:12.854108+00:00
533;25504;Międzyrzecka;51.09495434;17.08073914;1;2022-11-28 15:51:12.854108+00:00
534;25508;Nowy Dom;51.09340204;17.10706553;1;2022-11-28 15:51:12.854108+00:00
535;25507;Nowy Dom;51.09335435;17.10726047;1;2022-11-28 15:51:12.854108+00:00
559;24512;Partyzantów;51.10631317;17.09207313;1;2022-11-28 15:51:12.854108+00:00
567;24707;Swojczyce;51.1145818;17.12881622;1;2022-11-28 15:51:12.854108+00:00
587;24716;Strumykowa;51.10140931;17.15771109;1;2022-11-28 15:51:12.854108+00:00
588;24715;Strumykowa;51.10047597;17.1587902;1;2022-11-28 15:51:12.854108+00:00
603;24132;Kwidzyńska;51.13058531;17.07833767;1;2022-11-28 15:51:12.854108+00:00
604;24131;Kwidzyńska;51.13226105;17.07945918;1;2022-11-28 15:51:12.854108+00:00
605;24133;Brücknera;51.13845256;17.08178619;1;2022-11-28 15:51:12.854108+00:00
611;24104;Grudziądzka;51.13788049;17.07363454;1;2022-11-28 15:51:12.854108+00:00
612;24106;Brücknera;51.13951485;17.08107914;1;2022-11-28 15:51:12.854108+00:00
613;24112;KROMERA;51.13237794;17.06301095;1;2022-11-28 15:51:12.854108+00:00
628;23731;Berenta;51.1355112;17.05758582;1;2022-11-28 15:51:12.854108+00:00
629;23732;Berenta;51.13578;17.05758711;1;2022-11-28 15:51:12.854108+00:00
639;23131;Broniewskiego;51.13585101;17.03738306;1;2022-11-28 15:51:12.854108+00:00
281;11712;FAT;51.09412632;16.9783528;1;2022-11-28 15:51:12.854108+00:00
285;11744;Ojca Beyzyma;51.09033769;16.99213215;1;2022-11-28 15:51:12.854108+00:00
288;11745;Ślusarska;51.08476141;16.9905185;1;2022-11-28 15:51:12.854108+00:00
300;11721;Inżynierska;51.09476882;16.9911838;1;2022-11-28 15:51:12.854108+00:00
301;111403;Stalowa;51.09948;17.00046;1;2022-11-28 15:51:12.854108+00:00
302;11513;Grochowa;51.09621774;17.00580891;1;2022-11-28 15:51:12.854108+00:00
304;10386;Grabiszyńska;51.10123825;17.01374986;1;2022-11-28 15:51:12.854108+00:00
306;11536;Krucza;51.09215593;17.00848546;1;2022-11-28 15:51:12.854108+00:00
309;11511;Krucza;51.0944236;17.01078155;1;2022-11-28 15:51:12.854108+00:00
319;11345;Rondo;51.09167748;17.01624043;1;2022-11-28 15:51:12.854108+00:00
321;11343;Drukarska;51.09006889;17.02023336;1;2022-11-28 15:51:12.854108+00:00
330;11357;Skierniewicka;51.07765014;17.0144646;1;2022-11-28 15:51:12.854108+00:00
333;11355;Jarzębinowa;51.08192176;17.01671108;1;2022-11-28 15:51:12.854108+00:00
336;11365;PARK POŁUDNIOWY;51.07363739;17.01249482;1;2022-11-28 15:51:12.854108+00:00
337;16526;Hippiczna;51.06794444;17.00885402;1;2022-11-28 15:51:12.854108+00:00
340;16512;Przyjaźni;51.0687684;17.00474345;1;2022-11-28 15:51:12.854108+00:00
345;26316;Strachowskiego;51.0582375;17.01565182;1;2022-11-28 15:51:12.854108+00:00
350;26313;Ołtaszyn;51.0567868;17.02379016;1;2022-11-28 15:51:12.854108+00:00
376;16716;Kwiatkowskiego;51.05867526;16.9563486;1;2022-11-28 15:51:12.854108+00:00
381;16702;Kościelna;51.06388186;16.98389947;1;2022-11-28 15:51:12.854108+00:00
384;16502;Zimowa;51.07132853;17.00000936;1;2022-11-28 15:51:12.854108+00:00
389;16531;KLECINA;51.06533765;16.98675365;1;2022-11-28 15:51:12.854108+00:00
393;16514;Sowia;51.07374877;17.00162009;1;2022-11-28 15:51:12.854108+00:00
395;16517;Wawrzyniaka;51.078074;16.9982022;1;2022-11-28 15:51:12.854108+00:00
403;17103;Wiejska;51.07817456;16.96410835;1;2022-11-28 15:51:12.854108+00:00
423;25116;Zagłębiowska;51.07402042;17.08801326;1;2022-11-28 15:51:12.854108+00:00
434;25109;Karwińska;51.0813706;17.07818456;1;2022-11-28 15:51:12.854108+00:00
439;21149;Klimasa;51.07990021;17.06237296;1;2022-11-28 15:51:12.854108+00:00
441;21156;Gazowa;51.07828273;17.06885171;1;2022-11-28 15:51:12.854108+00:00
450;21134;Świeradowska;51.07704664;17.04623752;1;2022-11-28 15:51:12.854108+00:00
